case_id,family,claim,expected_authorized,v2_authorized,expected_deficits,v2_exact_deficits,priority_exact_deficits,asp_checked,asp_exact,raw_status_all_passed_ignoring_schema,equal_weight_75_percent_ignoring_schema,prediction_shortcut_ignoring_schema
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__independent_validation__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__independent_validation__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__independent_validation__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__independent_validation__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__independent_validation__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__reproducible_compute__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__reproducible_compute__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__reproducible_compute__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__reproducible_compute__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__reproducible_compute__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__reproducible_compute__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__reproducible_compute__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__reproducible_compute__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__reproducible_compute__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__reproducible_compute__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__reproducible_compute__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__reproducible_compute__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__reproducible_compute__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__reproducible_compute__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__reproducible_compute__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__reproducible_compute__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__entity_specificity__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__entity_specificity__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__entity_specificity__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__entity_specificity__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__entity_specificity__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__entity_specificity__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__entity_specificity__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__entity_specificity__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__entity_specificity__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__entity_specificity__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__entity_specificity__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__not_applicable__entity_specificity__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__entity_specificity__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__entity_specificity__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__entity_specificity__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__requires_review__entity_specificity__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__operational_compute__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__operational_compute__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__operational_compute__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__failed__operational_compute__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__operational_compute__failed,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__operational_compute__unknown,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,True,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__operational_compute__not_applicable,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
complete_entity_specific_mouse_brain_digital_twin__mixed__internal_reproduction__unknown__operational_compute__requires_review,pairwise_mixed_status_defects,complete_entity_specific_mouse_brain_digital_twin,False,False,2,True,False,True,True,False,True,True
